Reference;Region;Bioregion;WDepth;Specie;Genus;LifeForm;Core length;DBD;Mud;CaCO3;OM;Corg;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.75;10.98;;;0.92;;
104;E Australia;Tropical Indo-Pacific;;mixed;mixed;Mixed;10;1.65;9.645;;;1.225;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.48;15.12;;;0.735;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.345;16.725;;;0.78;;
104;E Australia;Tropical Indo-Pacific;;mixed;mixed;Mixed;10;1.58;18.16;;;0.83;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.54;13.01;;;1.01;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.535;11.835;;;0.875;;
104;E Australia;Tropical Indo-Pacific;;Halodule uninervis;Halodule spp.;Colonising;10;2.075;3.305;;;0.165;;
104;E Australia;Tropical Indo-Pacific;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.995;14.925;;;0.75;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera spp.;Zostera spp.;Opportinistic;30;0.72;93.8;;;;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera spp.;Zostera spp.;Opportinistic;30;0.68;87.5;;;;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera spp.;Zostera spp.;Opportinistic;30;0.89;79.3;;;;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera augustifolia;Zostera spp.;Opportinistic;30;0.94;79.7;;;;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera spp.;Zostera spp.;Opportinistic;30;1.27;66.62;;;;;
105;Atlantic Europe;Temperate North Atlantic;intertidal;Zostera augustifolia;Zostera spp.;Opportinistic;30;1.46;1.14;;;;;
106;Caribean Sea;Tropical Atlantic;;Thalassia testudinum;Thalassia spp.;Persistent;100;1.24;;;;1.042;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;1.67;;;;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;2.75;;;;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;0.73;;;;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;3.94;;;;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;1.25;;;;;
107;NW Africa;Mediterranean;;Cymodocea nodosa;Cymodocea spp.;Opportinistic;30;;2.03;;;;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;45;1.048;1.643;;;0.539;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;43;1.035;1.927;;;1.047;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;50;1.150;2.069;;;0.936;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;40;0.882;7.150;;;1.037;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;36;0.845;8.854;;;0.996;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;41;0.805;9.629;;;0.975;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;50;1.051;11.034;;;1.976;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;49;0.829;0.971;;;1.628;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;49;0.883;1.199;;;1.432;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;49;0.911;1.052;;;0.498;;
108;W Australia;Temperate Southern Oceans;1-10;Posidonia australis;Posidonia spp.;Persistent;50;1.031;0.940;;;0.404;;
109;E Australia;Temperate Southern Oceans;;mixed;mixed;Mixed;2;1.170;10.960;;;;;
110;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;60;1.51;14;;;;;
111;Caribean Sea;Tropical Atlantic;<1;Syringodium filiforme;Syringodium spp.;Opportinistic;40;0.91;43.78;;;1.34;;
111;Caribean Sea;Tropical Atlantic;<1;Halodule wrightii;Halodule spp.;Colonising;32;1.09;43.51;;;1.58;;
111;Caribean Sea;Tropical Atlantic;<1;Thalassia testudinum;Thalassia spp.;Persistent;18;1.32;28.47;;;1.44;;
112;Caribean Sea;Tropical Atlantic;1;Thalassia testudinum;Thalassia spp.;Persistent;45;;16.3;;;0.31;;
112;Caribean Sea;Tropical Atlantic;2;Thalassia testudinum;Thalassia spp.;Persistent;42;;40.6;;;1.37;;
112;Caribean Sea;Tropical Atlantic;4;Thalassia testudinum;Thalassia spp.;Persistent;46;;31;;;0.91;;
112;Caribean Sea;Tropical Atlantic;3.5;Thalassia testudinum;Thalassia spp.;Persistent;29;;17.1;;;0.36;;
112;Caribean Sea;Tropical Atlantic;4;Thalassia testudinum;Thalassia spp.;Persistent;42;;25.1;;;0.61;;
113;SE Asia;Tropical Indo-Pacific;;Enhalus acoroides;Enhalus spp.;Persistent;30;;;;;2.78;;
113;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;30;;;;;1.69;;
113;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;30;;;;;2.18;;
114;SE Asia;Tropical Indo-Pacific;;Thalassia hemprichii;Thalassia spp.;Persistent;;;1.45;;;;;
114;SE Asia;Tropical Indo-Pacific;;Thalassia hemprichii;Thalassia spp.;Persistent;;;10.09;;;;;
115;Caribean Sea;Tropical Atlantic;;Thalassia testudinum;Thalassia spp.;Persistent;;1.7;8.8;;3.8;1.31;;
115;Caribean Sea;Tropical Atlantic;;Thalassia testudinum;Thalassia spp.;Persistent;;1.6;5;;3.5;1.19;;
115;Caribean Sea;Tropical Atlantic;;Thalassia testudinum;Thalassia spp.;Persistent;;1.5;5.2;;3;0.99;;
115;Caribean Sea;Tropical Atlantic;;Thalassia testudinum;Thalassia spp.;Persistent;;1.6;2.1;;2.4;0.75;;
116;NW America;Temperate North Pacific;;Zostera marina;Zostera spp.;Opportinistic;;1.34;;;;0.696;;
116;NW America;Temperate North Pacific;;Zostera marina;Zostera spp.;Opportinistic;;1.06;;;;0.902;;
116;NW America;Temperate North Pacific;;Zostera japonica;Zostera spp.;Opportinistic;;1.4364;;;;0.284;;
116;NW America;Temperate North Pacific;;Zostera marina;Zostera spp.;Opportinistic;;1.199;;;;0.946;;
116;NW America;Temperate North Pacific;;Zostera marina;Zostera spp.;Opportinistic;;1.4518;;;;0.36;;
117;E Australia;Temperate Southern Oceans;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.01;11.1;;1.53;0.402;;
117;E Australia;Temperate Southern Oceans;;Zostera muelleri;Zostera spp.;Opportinistic;10;1.28;15.4;;1.71;0.474;;
118;SE Asia;Tropical Indo-Pacific;;Zostera japonica;Zostera spp.;Opportinistic;5;1.21;0;;;0.55;;
118;SE Asia;Tropical Indo-Pacific;;Halophila ovalis;Halophila spp.;Colonising;5;1.27;0;;;0.02;;
118;SE Asia;Tropical Indo-Pacific;;Halophila beccarii;Halophila spp.;Colonising;5;1.24;0;;;0.24;;
118;SE Asia;Tropical Indo-Pacific;;Halophila beccarii;Halophila spp.;Colonising;5;1.36;0;;;0;;
118;SE Asia;Tropical Indo-Pacific;;Halophila beccarii;Halophila spp.;Colonising;5;1.2;0;;;0.12;;
119;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;21;;;;;0.21;;
119;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;21;;;;;0.24;;
119;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;21;;;;;1.04;;
119;SE Asia;Tropical Indo-Pacific;;mixed;mixed;Mixed;21;;;;;0.21;;
120;Mediterranean Sea;Mediterranean;4.8;Posidonia oceanica;Posidonia spp.;Persistent;173;1.194;5.842;30.023;4.019;2.516;;
120;Mediterranean Sea;Mediterranean;4.8;Posidonia oceanica;Posidonia spp.;Persistent;105;0.628;5.645;23.551;5.362;3.958;;
120;Mediterranean Sea;Mediterranean;4.8;Posidonia oceanica;Posidonia spp.;Persistent;125;0.631;4.941;26.498;4.523;3.408;;
120;Mediterranean Sea;Mediterranean;10.8;Posidonia oceanica;Posidonia spp.;Persistent;167;0.931;13.463;18.369;3.758;1.977;;
120;Mediterranean Sea;Mediterranean;10.8;Posidonia oceanica;Posidonia spp.;Persistent;87;0.916;20.869;18.137;2.693;1.163;;
120;Mediterranean Sea;Mediterranean;10.8;Posidonia oceanica;Posidonia spp.;Persistent;37;0.830;5.258;12.235;2.257;0.700;;
120;Mediterranean Sea;Mediterranean;18;Posidonia oceanica;Posidonia spp.;Persistent;136;1.002;22.464;44.578;3.831;1.878;;
120;Mediterranean Sea;Mediterranean;18;Posidonia oceanica;Posidonia spp.;Persistent;21;0.990;25.326;30.315;3.173;1.262;;
120;Mediterranean Sea;Mediterranean;18;Posidonia oceanica;Posidonia spp.;Persistent;55.9;0.881;28.926;29.036;3.070;1.544;;
120;Mediterranean Sea;Mediterranean;4.5;Posidonia oceanica;Posidonia spp.;Persistent;106;1.031;15.701;13.471;4.550;2.225;;
120;Mediterranean Sea;Mediterranean;4.5;Posidonia oceanica;Posidonia spp.;Persistent;28;0.580;6.588;23.795;14.012;6.251;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;66;0.912;28.966;7.333;1.563;0.269;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;44;1.022;;10.444;2.119;0.377;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;65;0.979;;9.439;1.665;0.230;;
120;Mediterranean Sea;Mediterranean;0.3;Zostera noltii;Zostera spp.;Opportinistic;96;1.469;30.575;16.436;3.457;0.828;;
120;Mediterranean Sea;Mediterranean;0.3;Zostera noltii;Zostera spp.;Opportinistic;101;1.201;;64.697;2.623;0.614;;
120;Mediterranean Sea;Mediterranean;0.3;Zostera noltii;Zostera spp.;Opportinistic;90;0.984;;13.278;1.501;0.312;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;113;1.210;21.836;13.291;1.911;0.501;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;104;0.963;;17.138;1.662;0.315;;
120;Mediterranean Sea;Mediterranean;Intermareal;Zostera noltii;Zostera spp.;Opportinistic;108;0.950;;15.456;1.568;0.335;;
120;Mediterranean Sea;Mediterranean;0.5;Cymodocea nodosa;Cymodocea spp.;Opportinistic;96;1.312;17.632;19.368;2.492;0.488;;
120;Mediterranean Sea;Mediterranean;0.5;Cymodocea nodosa;Cymodocea spp.;Opportinistic;96;1.058;;14.360;2.653;0.535;;
120;Mediterranean Sea;Mediterranean;0.5;Cymodocea nodosa;Cymodocea spp.;Opportinistic;56;0.710;17.544;6.430;7.444;0.928;;
120;Mediterranean Sea;Mediterranean;6.8;Cymodocea nodosa;Cymodocea spp.;Opportinistic;117;1.193;16.381;6.470;1.233;0.255;;
120;Mediterranean Sea;Mediterranean;6.8;Cymodocea nodosa;Cymodocea spp.;Opportinistic;116;0.972;;5.635;5.422;0.164;;
120;Mediterranean Sea;Mediterranean;6.8;Cymodocea nodosa;Cymodocea spp.;Opportinistic;109;0.923;;5.621;1.164;0.259;;
120;Mediterranean Sea;Mediterranean;7.1;Cymodocea nodosa;Cymodocea spp.;Opportinistic;103;1.121;8.835;;1.268;0.247;;
120;Mediterranean Sea;Mediterranean;7.1;Cymodocea nodosa;Cymodocea spp.;Opportinistic;100;1.027;8.793;5.815;1.351;0.249;;
120;Mediterranean Sea;Mediterranean;7.1;Cymodocea nodosa;Cymodocea spp.;Opportinistic;111;0.986;;6.961;1.211;0.214;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;58;0.793;5.402;16.691;5.173;2.806;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;61;0.852;7.187;17.001;2.849;1.416;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;77;0.772;7.334;18.084;4.073;2.101;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;59;0.587;4.413;16.881;3.153;1.884;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;89;0.574;6.117;19.289;4.059;1.986;;
120;Mediterranean Sea;Mediterranean;0.5;Posidonia oceanica;Posidonia spp.;Persistent;103;1.025;6.782;16.950;3.219;1.983;;
120;Mediterranean Sea;Mediterranean;15.9;Posidonia oceanica;Posidonia spp.;Persistent;157;1.260;22.786;29.999;1.238;0.783;;
120;Mediterranean Sea;Mediterranean;15.9;Posidonia oceanica;Posidonia spp.;Persistent;98;1.005;30.880;31.506;3.176;1.275;;
120;Mediterranean Sea;Mediterranean;15.9;Posidonia oceanica;Posidonia spp.;Persistent;104;1.045;28.085;30.902;3.228;1.661;;
120;Mediterranean Sea;Mediterranean;15.9;Posidonia oceanica;Posidonia spp.;Persistent;69;1.108;26.102;37.283;2.471;1.276;;
120;Mediterranean Sea;Mediterranean;4.2;Posidonia oceanica;Posidonia spp.;Persistent;41;0.788;7.482;4.395;2.711;1.210;;
120;Mediterranean Sea;Mediterranean;4.2;Posidonia oceanica;Posidonia spp.;Persistent;77;0.925;8.480;7.914;4.471;1.988;;
120;Mediterranean Sea;Mediterranean;4.2;Posidonia oceanica;Posidonia spp.;Persistent;148;1.022;9.496;4.737;3.973;1.733;;
120;Mediterranean Sea;Mediterranean;10.2;Cymodocea nodosa;Cymodocea spp.;Opportinistic;102;1.242;5.096;11.401;0.957;0.214;;
120;Mediterranean Sea;Mediterranean;10.2;Cymodocea nodosa;Cymodocea spp.;Opportinistic;93;1.131;7.800;9.271;0.991;0.182;;
120;Mediterranean Sea;Mediterranean;10.2;Cymodocea nodosa;Cymodocea spp.;Opportinistic;530;1.090;19.197;9.498;0.660;0.131;;
120;Mediterranean Sea;Mediterranean;12;Cymodocea nodosa;Cymodocea spp.;Opportinistic;138;1.474;34.916;13.147;1.197;0.267;;
120;Mediterranean Sea;Mediterranean;1.5;Posidonia oceanica;Posidonia spp.;Persistent;108;0.659;8.248;20.531;6.256;3.787;;
120;Mediterranean Sea;Mediterranean;1.5;Posidonia oceanica;Posidonia spp.;Persistent;93;0.801;6.975;24.345;6.837;3.969;;
120;Mediterranean Sea;Mediterranean;1.5;Posidonia oceanica;Posidonia spp.;Persistent;94;0.943;10.026;23.282;6.664;3.748;;
120;Mediterranean Sea;Mediterranean;1;Cymodocea nodosa;Cymodocea spp.;Opportinistic;173;0.630;0.609;23.871;1.104;0.248;;
120;Mediterranean Sea;Mediterranean;1;Posidonia oceanica;Posidonia spp.;Persistent;68;0.700;7.835;19.977;6.410;5.238;;
120;Mediterranean Sea;Mediterranean;0.7;Posidonia oceanica;Posidonia spp.;Persistent;140;0.467;8.435;18.581;10.081;6.423;;
120;Mediterranean Sea;Mediterranean;0.7;Posidonia oceanica;Posidonia spp.;Persistent;190;0.426;10.381;21.964;;4.719;;
120;Mediterranean Sea;Mediterranean;0.7;Posidonia oceanica;Posidonia spp.;Persistent;200;0.402;9.191;22.019;7.200;4.435;;
120;Mediterranean Sea;Mediterranean;2.3;Posidonia oceanica;Posidonia spp.;Persistent;134;0.847;5.275;22.083;4.351;2.744;;
120;Mediterranean Sea;Mediterranean;14.8;Posidonia oceanica;Posidonia spp.;Persistent;48;0.135;32.393;48.019;8.004;3.381;;
120;Mediterranean Sea;Mediterranean;14.8;Posidonia oceanica;Posidonia spp.;Persistent;260;1.260;32.313;46.648;2.369;3.402;;
120;Mediterranean Sea;Mediterranean;14.5;Posidonia oceanica;Posidonia spp.;Persistent;544;1.523;34.722;52.862;2.087;1.393;;
120;Mediterranean Sea;Mediterranean;10.5;Posidonia oceanica;Posidonia spp.;Persistent;395;1.421;12.694;33.407;;0.844;;
120;Mediterranean Sea;Mediterranean;5.5;Posidonia oceanica;Posidonia spp.;Persistent;89;0.821;13.277;20.303;5.052;2.692;;
120;Mediterranean Sea;Mediterranean;5.5;Posidonia oceanica;Posidonia spp.;Persistent;89;1.141;11.524;19.496;5.408;3.067;;
120;Mediterranean Sea;Mediterranean;5.5;Posidonia oceanica;Posidonia spp.;Persistent;65;0.714;10.720;19.323;6.328;3.554;;
120;Mediterranean Sea;Mediterranean;12.5;Posidonia oceanica;Posidonia spp.;Persistent;528;1.408;;55.737;;2.830;;
120;Mediterranean Sea;Mediterranean;12.5;Posidonia oceanica;Posidonia spp.;Persistent;140;0.636;17.387;37.821;3.546;2.696;;
120;Mediterranean Sea;Mediterranean;12.5;Posidonia oceanica;Posidonia spp.;Persistent;131;0.696;7.204;31.522;2.022;0.868;;
120;Mediterranean Sea;Mediterranean;18.5;Posidonia oceanica;Posidonia spp.;Persistent;390;1.271;10.340;48.083;0.406;3.789;;
120;Mediterranean Sea;Mediterranean;18.5;Posidonia oceanica;Posidonia spp.;Persistent;320;1.232;10.826;40.901;0.559;6.218;;
120;Mediterranean Sea;Mediterranean;18.5;Posidonia oceanica;Posidonia spp.;Persistent;240;1.366;14.910;63.279;2.660;5.618;;
120;Mediterranean Sea;Mediterranean;5;Posidonia oceanica;Posidonia spp.;Persistent;81;1.070;1.576;83.533;6.010;2.254;;
120;Mediterranean Sea;Mediterranean;10;Posidonia oceanica;Posidonia spp.;Persistent;160;1.366;0.553;93.980;4.793;1.707089626;;
120;Mediterranean Sea;Mediterranean;15;Posidonia oceanica;Posidonia spp.;Persistent;138;0.991;1.824;89.092;3.443;1.119;;
120;Mediterranean Sea;Mediterranean;25;Posidonia oceanica;Posidonia spp.;Persistent;89;1.509;2.297;87.180;3.173;1.035;;
120;Mediterranean Sea;Mediterranean;5;Posidonia oceanica;Posidonia spp.;Persistent;98;0.810;9.039;83.627;7.856;3.048;;
121;W Australia;Temperate Southern Oceans;3;Posidonia australis;Posidonia spp.;Persistent;101.124;0.592433481;3.076132625;;;2.27732472;-34.980883329999997;117.9594546
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;100.226774;1.057435043;3.772247304;;;0.907893124;-32.159888888888801;115.671222222222
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;78.88923951;1.065870276;0.733007056;;;1.002168052;-32.158153252634598;115.671552062496
121;W Australia;Temperate Southern Oceans;6;Posidonia australis;Posidonia spp.;Persistent;64.0024;1.021669364;0.826303056;;;0.39118742;-32.158231076494097;115.67267230330999
121;W Australia;Temperate Southern Oceans;8;Posidonia australis;Posidonia spp.;Persistent;96.9994;1.256743769;0.544680264;;;0.222290433;-32.159901501836202;115.67174694993
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;65.0012;1.188459634;;;;0.820477482;-32.005938888888799;115.486069444444
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;42.9996;1.496315509;1.838859571;;;1.598605248;-32.006302777777698;115.485758333333
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;50.0016;1.245739842;2.261005909;;;1.207197883;-32.0070972222222;115.483652777777
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;59.0016;0.931308809;3.721502857;;;1.870685006;-32.006272222222201;115.484563888888
121;W Australia;Temperate Southern Oceans;2;mixed;mixed;Mixed;50.7056;0.853165236;;;;1.557623715;-31.9989722222222;115.545033333333
121;W Australia;Temperate Southern Oceans;2;mixed;mixed;Mixed;52.998;0.97760137;6.235439831;;;1.804976989;-31.999069444444402;115.544869444444
121;W Australia;Temperate Southern Oceans;2;mixed;mixed;Mixed;42.0002;0.911285069;5.467646931;;;1.674630143;-31.999180555555501;115.54478611111099
121;W Australia;Temperate Southern Oceans;2;mixed;mixed;Mixed;29.9988;0.970108731;6.987877692;;;2.23073573;-31.9989888888888;115.545069444444
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;99.603;0.484545149;19.18854748;;;2.432504581;-40.665859;144.75903
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;100.4643;0.645245687;11.377285;;;2.264607359;-40.679786;144.786143
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;98.6328;0.629824836;16.50929818;;;3.340465293;-40.673662;144.787115
121;E Australia;Temperate Southern Oceans;1.00;Posidonia australis;Posidonia spp.;Persistent;98.2918;0.767425004;8.438828047;;;2.218400782;-40.683425;144.786134
121;E Australia;Temperate Southern Oceans;3.00;Posidonia australis;Posidonia spp.;Persistent;97.8494;0.709158815;8.055935727;;;1.436215289;-40.720885;145.037813
121;E Australia;Temperate Southern Oceans;1.00;Zostera spp.;Zostera spp.;Opportinistic;99.1052;0.794186498;4.656916737;;;1.536963522;-40.720034;145.048742
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;58.2336;1.211920536;5.356687043;;;0.928823529;-32.002333333333297;115.556036111111
121;W Australia;Temperate Southern Oceans;3;mixed;mixed;Mixed;64.616;1.162118316;4.873124508;;;0.691608218;-32.00215;115.55607500000001
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;43.0008;1.110617607;3.048445488;;;1.186516995;-31.9887333333333;115.517216666666
121;W Australia;Temperate Southern Oceans;2;Amphibolis spp.;Amphibolis spp.;Persistent;100.9056;1.188045778;2.09389555;;;0.872034053;-32.016211111111097;115.531408333333
121;W Australia;Temperate Southern Oceans;2;Amphibolis spp.;Amphibolis spp.;Persistent;67.998;1.230208257;3.378367737;;;0.793305001;-32.016069444444398;115.531188888888
121;W Australia;Temperate Southern Oceans;2;Amphibolis spp.;Amphibolis spp.;Persistent;100.9056;1.267521163;2.991408113;;;0.586896366;-32.016330555555498;115.531638888888
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;43.0008;0.995395118;;;;1.629809012;-31.990772222222201;115.524061111111
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;70.1568;1.016758473;;;;0.877290838;-31.990752777777701;115.52398333333301
121;W Australia;Temperate Southern Oceans;3;Halophila spp.;Halophila spp.;Colonising;36.9996;1.069077547;3.306441939;;;0.216746317;-32.0228527777777;115.531411111111
121;W Australia;Temperate Southern Oceans;3;Halophila spp.;Halophila spp.;Colonising;33.9996;1.082780834;;;;0.16476755;-32.025352773777897;115.53001107111101
121;W Australia;Temperate Southern Oceans;4;Amphibolis spp.;Amphibolis spp.;Persistent;34.137;1.488120903;;;;0.918744348;-31.989225000000001;115.517080555555
121;W Australia;Temperate Southern Oceans;3;Halophila spp.;Halophila spp.;Colonising;47.0011;1.064385039;;;;0.097914271;-31.989072;115.51912
121;W Australia;Temperate Southern Oceans;2;Posidonia australis;Posidonia spp.;Persistent;99.8928;1.378940086;7.54052827;;;0.868034102;-32.270949999999999;115.703716666666
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.8;0.901927601;11.1861839;;;2.399707006;-25.777899999999999;113.4483333
121;W Australia;Temperate Southern Oceans;8;Posidonia australis;Posidonia spp.;Persistent;42.0771;0.961174249;1.974103873;;;0.76167516;-35.091207247419703;117.948809362801
121;W Australia;Temperate Southern Oceans;6;Posidonia australis;Posidonia spp.;Persistent;96.4824;0.898707424;1.95431455;;;0.569226471;-35.091245435912697;117.948877734766
121;W Australia;Temperate Southern Oceans;4;Posidonia australis;Posidonia spp.;Persistent;100.926;0.934992963;2.482098077;;;1.001220739;-35.091308247547502;117.94895757081299
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.12;0.713039917;;;;1.988355736;-34.98088333;117.9594546
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.3375;0.66623875;;;;2.109092032;-34.98088333;117.9594546
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;96.187;1.118819036;16.194595;;;1.724856356;-34.89394722;118.333175
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;99.1466;1.191702547;;;;1.303211242;-34.89396231;118.3333929
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;96.057;1.035164043;;;;1.548130296;-34.89388359;118.3333164
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;98.15;0.536207519;25.718534;;;2.564553343;-34.98285;117.9749833
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;100.782;0.578918583;;;;2.268984341;-34.89388359;118.3333164
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;91;1.166904497;7.15578;;;0.714093636;-35.091586885002599;117.94902519125201
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;91;1.179908079;;;;0.726644988;-35.091537739758401;117.949159608686
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;91;1.194857321;;;;0.954852604;-35.091467646749699;117.94907327319601
121;W Australia;Temperate Southern Oceans;0.4;Posidonia australis;Posidonia spp.;Persistent;94;1.161951742;;;;1.176802671;-35.070531064511101;117.8899654792
121;W Australia;Temperate Southern Oceans;1.6;Posidonia australis;Posidonia spp.;Persistent;84;1.12440253;10.5265866;;;1.753161513;-35.0708152172094;117.890514752819
121;W Australia;Temperate Southern Oceans;1.6;Posidonia australis;Posidonia spp.;Persistent;88.344;1.035982245;;;;2.303684881;-35.07053106;117.8899655
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;95;1.320143778;;;;0.164165315;-32.013062;115.7957862
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;95;1.430890762;;;;0.13247982;-32.01276264;115.7961129
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;79;1.3630011;3.390351667;;;0.167831467;-32.01313844;115.796182
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;89;0.430255283;87.27845;;;2.916199128;-33.27230556;115.6956778
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;89;1.528692278;;;;0.263826837;-33.27332222;115.6911944
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;89;1.381461792;;;;0.638348411;-33.27337494;115.6915055
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;91;1.838913476;;;;0.205523532;-32.633425;115.6477
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;91;1.662716359;;;;0.186984638;-32.63363984;115.6478501
121;W Australia;Temperate Southern Oceans;1;Halophila spp.;Halophila spp.;Colonising;91;1.207786264;;;;0.776962132;-32.66078611;115.6580472
121;W Australia;Temperate Southern Oceans;1.5;Posidonia australis;Posidonia spp.;Persistent;88;1.010062029;32.62179429;;;0.79007363;-25.84755;113.8352306
121;W Australia;Temperate Southern Oceans;1.8;Posidonia australis;Posidonia spp.;Persistent;88;0.89309814;;;;0.924258099;-25.84743616;113.8355538
